Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score
Air Pegasus '89 G,Golf Shoes,120,120,0,Grey,Wolf Grey/Cool Grey/White/Black,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wolf Grey,4,2,0
Nike Air Pegasus '89,Golf Shoes,140,140,0,Green,Cargo Khaki/Jade Horizon/Hot Punch/Light British Tan,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cargo Khaki,4,2,0
Air Pegasus '89 G,Golf Shoes,120,120,0,Grey,Wolf Grey/White/Gum Medium Brown/Anthracite,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wolf Grey,4,2,0
Air Pegasus '89 G,Golf Shoes,120,120,0,Black,Black/White/Gum Medium Brown/Wolf Grey,,0,0,2,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,0
Air Jordan I High G,Men's Golf Shoes,117.97,190,37,Yellow,Pollen/White/Black,,72.03,1,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Pollen,5,3,37
Air Jordan I High G,Men's Golf Shoes,99.97,180,44,White,White/Pine Green,,80.03,1,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,3,44
Air Jordan I High G,Men's Golf Shoes,142.97,190,24,White,White/University Gold/Volt/Black,,47.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,3,24
Air Jordan I High G,Men's Golf Shoes,190,190,0,Black,Black/White/Metallic Gold,,0,0,2,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,3,0
Nike Air Huarache Runner,Men's Shoes,119.97,140,14,Black,Black/Anthracite/Medium Ash,,20.03,1,2,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,2,14
Nike Air Huarache Runner,Men's Shoes,99.97,140,28,White,Summit White/White/Pure Platinum/Metallic Silver,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Summit White,4,2,28
Nike Air Huarache Runner,Men's Shoes,84.97,140,39,Orange,Monarch/Dark Russet/Gum Dark Brown/Sail,,55.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Monarch,4,2,39
Nike Air Huarache Runner,Men's Shoes,99.97,140,28,White,Coconut Milk/Sesame/Light Silver/Black,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Coconut Milk,4,2,28
Nike Air Huarache Runner,Men's Shoes,99.97,140,28,Brown,Cacao Wow/Light British Tan/Velvet Brown/Bronzine,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cacao Wow,4,2,28
Nike Air Huarache Runner,Men's Shoes,99.97,140,28,White,White/Metallic Silver/Glacier Blue/Dusty Cactus,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,2,28
Nike Dunk Low Retro Premium,Men's Shoes,87.97,125,29,Grey,Dark Stucco/Summit White/Alabaster/Vintage Green,,37.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dark Stucco,5,2,29
Nike Dunk Low Retro Premium,Men's Shoes,87.97,125,29,Brown,Light Orewood Brown/Photo Blue/Coconut Milk/Light British Tan,,37.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Orewood Brown,5,2,29
Nike Dunk Low Retro Premium,Men's Shoes,93.97,125,24,Yellow,University Gold/Coconut Milk/Gum Light Brown/University Gold,,31.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,University Gold,5,2,24
Nike Dunk Low Retro Premium,Men's Shoes,81.97,125,34,Pink,Red Stardust/Sanddrift/Summit White,,43.03,1,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Red Stardust,5,2,34
Nike Dunk Low Retro Premium,Men's Shoes,87.97,125,29,Grey,Light Pumice/Dark Obsidian/Coconut Milk/Green Frost,,37.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Pumice,5,2,29
Michigan Nike Air Max Solo,Men's Shoes,89.97,110,18,Black,Black/Phantom/College Navy/Metallic Silver,,20.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,2,18
Nike Air Force 1 Low Billie,Men's Shoes,97.97,130,24,White,White/White/White,,32.03,1,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,6,2,24
Nike Air Max 1 SC,Men's Shoes,109.97,150,26,White,White/Football Grey/Black/Field Purple,,40.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,2,26
Nike Air Max 1 SC,Men's Shoes,90.97,150,39,Grey,Photon Dust/Cool Grey/Noise Aqua/White,,59.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Photon Dust,5,2,39
Nike Air Max 1 SC,Men's Shoes,82.97,150,44,Grey,Light Bone/Phantom/Diffused Taupe/Violet Dust,,67.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Bone,5,2,44
Nike Air Max 1 SC,Men's Shoes,89.97,150,40,Grey,Neutral Grey/White/Black/Clear Jade,,60.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Neutral Grey,5,2,40
Nike Air Max 1 SC,Men's Shoes,112.97,150,24,Brown,Light Orewood Brown/White/Black/Bronze,,37.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Orewood Brown,5,2,24
Nike Air Max 1 SC,Men's Shoes,150,150,0,White,Sail/Coconut Milk/Light British Tan/White,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Sail,5,2,0
Nike SB Blazer Low Pro GT,Men's Shoes,67.97,85,20,Green,Vintage Green/Vintage Green/Summit White/Black,,17.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Vintage Green,6,2,20
Nike SB Zoom Blazer Low Pro GT,Skate Shoes,58.97,85,30,Blue,University Blue/University Blue/Summit White/Bicoastal,,26.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,University Blue,7,2,30
Nike SB Zoom Blazer Low Pro GT,Skate Shoes,85,85,0,White,White/White/White/Black,,0,0,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,7,2,0
Nike SB Zoom Blazer Low Pro GT,Skate Shoes,85,85,0,Black,Black/Black/Gum Light Brown/White,,0,0,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,7,2,0
Nike SB Blazer Low Pro GT,Men's Shoes,85,85,0,Red,Dark Team Red/Dark Team Red/Black/Light Armory Blue,,0,0,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Dark Team Red,6,2,0
Nike Downshifter 13,Men's Road Running Shoes,51.97,75,30,White,White/Wolf Grey,Sustainable Materials,23.03,1,1,2,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,30
Nike Downshifter 13,Men's Road Running Shoes,51.97,75,30,Blue,Midnight Navy/Black/White/Pure Platinum,Sustainable Materials,23.03,1,1,4,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Midnight Navy,3,4,30
Nike Downshifter 13,Men's Road Running Shoes,51.97,75,30,Grey,Cool Grey/Dusty Cactus/Pure Platinum/Black,Sustainable Materials,23.03,1,1,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cool Grey,3,4,30
Nike Downshifter 13,Men's Road Running Shoes,75,75,0,Black,Black/Dark Smoke Grey/White,Sustainable Materials,0,0,1,3,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,0
Nike Downshifter 13,Men's Road Running Shoes,75,75,0,Grey,Anthracite/Wolf Grey/Black,Sustainable Materials,0,0,1,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Anthracite,3,4,0
Nike Downshifter 13,Men's Road Running Shoes,75,75,0,Black,Black/Anthracite/White/Volt,Just In,0,0,1,4,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,4,0
Nike Downshifter 13,Men's Road Running Shoes,75,75,0,Grey,Photon Dust/Phantom/Summit White/Light Smoke Grey,Sustainable Materials,0,0,1,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Photon Dust,3,4,0
Nike Downshifter 13,Men's Road Running Shoes,75,75,0,Grey,Cool Grey/Wolf Grey/Pure Platinum/White,Sustainable Materials,0,0,1,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cool Grey,3,4,0
Nike Downshifter 13,Men's Road Running Shoes,75,75,0,White,White/Ashen Slate/Photon Dust/Metallic Silver,Sustainable Materials,0,0,1,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,4,0
Alabama Nike Air Max Solo,Men's Shoes,89.97,110,18,Black,Black/Phantom/Team Crimson/Metallic Silver,,20.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,2,18
Michigan State Nike Air Max Solo,Men's Shoes,89.97,110,18,Black,Black/Phantom/Pro Green/Metallic Silver,,20.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,6,2,18
Nike HyperAce 3,Volleyball Shoes,125,125,0,White,White/Photon Dust/Black,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
Nike HyperAce 3,Volleyball Shoes,125,125,0,Black,Black/Anthracite/White,,0,0,2,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,2,0
Nike HyperAce 3,Volleyball Shoes,125,125,0,White,White/Photon Dust/Game Royal,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
Nike HyperAce 3,Volleyball Shoes,125,125,0,White,White/Photon Dust/College Navy,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
Nike HyperAce 3,Volleyball Shoes,125,125,0,White,White/Photon Dust/Team Crimson,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
Nike HyperAce 3,Volleyball Shoes,125,125,0,Grey,Photon Dust/White/Metallic Silver,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Photon Dust,3,2,0
Nike HyperAce 3,Volleyball Shoes,125,125,0,White,White/Photon Dust/Metallic Gold,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,2,0
Nike SB Force 58 Premium,Skate Shoes,51.97,85,38,White,White/White/White/White,,33.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,2,38
Nike SB Force 58 Premium,Skate Shoes,51.97,85,38,Grey,Light Bone/Black/Astronomy Blue/Cosmic Clay,,33.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Bone,5,2,38
Nike SB Force 58 Premium,Skate Shoes,85,85,0,White,White/White/White/Black,,0,0,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,5,2,0
Nike SB Force 58 Premium,Skate Shoes,85,85,0,Blue,Denim Turquoise/Dark Smoke Grey/Red Sepia/Pink Foam,Just In,0,0,1,4,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Denim Turquoise,5,2,0
Oregon Nike Air Max Solo,Men's Shoes,77.97,110,29,Black,Black/Phantom/Apple Green/Metallic Silver,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,2,29
Nike Air Penny 2 x Stüssy,Men's Shoes,150.97,200,24,Black,Black/Black/White,,49.03,1,2,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,6,2,24
Nike Flex Control 4,Men's Workout Shoes,49.97,70,28,Black,Black/Dark Smoke Grey/Smoke Grey/White,,20.03,1,0,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,3,28
Nike Flex Control 4,Men's Workout Shoes,64.97,70,7,Grey,Light Smoke Grey/Smoke Grey/Dark Smoke Grey/Black,,5.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Light Smoke Grey,4,3,7
Nike Flex Control 4,Men's Workout Shoes,64.97,70,7,White,White/Smoke Grey/Black,,5.03,1,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,3,7
Nike Free Run 2018,Men's Road Running Shoes,79.97,100,20,White,White/Black,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,4,4,20
Nike Free Run 2018,Men's Road Running Shoes,79.97,100,20,Black,Black/Anthracite,,20.03,1,1,2,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,4,20
Nike Free Run 2018,Men's Road Running Shoes,79.97,100,20,Grey,Wolf Grey/White/Volt/White,,20.03,1,1,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wolf Grey,4,4,20
Nike Free Run 2018,Men's Road Running Shoes,79.97,100,20,Green,Cargo Khaki/Sequoia/Black,,20.03,1,1,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cargo Khaki,4,4,20
Ohio State Nike Air Max Solo,Men's Shoes,77.97,110,29,Black,Black/Phantom/University Red/Metallic Silver,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,6,2,29
Nike Diamond Elite Turf,Men's Baseball Shoes,89.97,120,25,Black,Black/Life Lime/Volt,,30.03,1,1,3,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,4,3,25
Nike Air Zoom Diamond Elite Turf,Men's Baseball Shoes,120,120,0,Black,Black/Wolf Grey/Cool Grey/White,Sustainable Materials,0,0,2,4,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,6,3,0
Nike Air Zoom Diamond Elite Turf,Men's Baseball Shoes,120,120,0,Blue,Hyper Royal/Pure Platinum/Polar/White,Sustainable Materials,0,0,2,4,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Hyper Royal,6,3,0
Nike Air Zoom Diamond Elite Turf,Men's Baseball Shoes,120,120,0,Red,University Red/Pure Platinum/Gym Red/White,Sustainable Materials,0,0,2,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,University Red,6,3,0
Nike Air Zoom Diamond Elite Turf,Men's Baseball Shoes,120,120,0,Black,Black/Iron Grey/Volt/White,,0,0,2,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,6,3,0
Nike Air Zoom Diamond Elite Turf,Men's Baseball Shoes,120,120,0,White,White/Volt/Black,,0,0,2,3,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,6,3,0
Nike Diamond Elite Turf,Baseball Shoes,120,120,0,White,Summit White/Phantom/Dark Russet/Royal Pulse,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Summit White,4,2,0
"Nike Diamond Elite Turf ""George Springer""",Baseball Shoes,130,130,0,Grey,Phantom/Dark Russet/Black/Royal Pulse,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Phantom,6,2,0
"Nike Diamond Elite Turf ""Nolan Arenado""",Baseball Shoes,130,130,0,Blue,Ashen Slate/Aegean Storm/White/Armory Navy,,0,0,2,4,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ashen Slate,6,2,0
Texas Nike Air Max Solo,Men's Shoes,77.97,110,29,Black,Black/Phantom/Desert Orange/Metallic Silver,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,2,29
Nike Precision 7,Men's Basketball Shoes,54.97,80,31,White,White/Photon Dust/Light Smoke Grey,Sustainable Materials,25.03,1,1,3,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,3,31
Nike Precision 7,Men's Basketball Shoes,56.97,80,28,Orange,Total Orange/Laser Orange/Photon Dust/Black,Sustainable Materials,23.03,1,1,4,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Total Orange,3,3,28
Nike Precision 7,Men's Basketball Shoes,80,80,0,White,White/Black,Sustainable Materials,0,0,1,2,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,3,3,0
Nike Precision 7,Men's Basketball Shoes,80,80,0,Black,Black/Parachute Beige/Iron Grey/Metallic Gold,Sustainable Materials,0,0,1,4,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,3,0
Nike Precision 7,Men's Basketball Shoes,80,80,0,Blue,Photo Blue/Volt/White,Sustainable Materials,0,0,1,3,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Photo Blue,3,3,0
Nike Precision 7,Men's Basketball Shoes,80,80,0,Black,Black/Iron Grey/Smoke Grey/White,Sustainable Materials,0,0,1,4,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,3,3,0
Tennessee Nike Air Max Solo,Men's Shoes,89.97,110,18,Black,Black/Phantom/Bright Ceramic/Metallic Silver,,20.03,1,1,4,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Black,5,2,18
Nike Air Penny 2 QS,Men's Shoes,120.97,200,39,Blue,Atlantic Blue/Black/Metallic Silver/White,,79.03,1,2,4,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Atlantic Blue,5,2,39
Nike Air Force 1 '07 High,Men's Shoes,103.97,130,20,White,White/Black,,26.03,1,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,6,2,20
Nike Air Force 1 High '07,Men's Shoes,130,130,0,White,White/White,,0,0,2,2,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White,6,2,0
