Price,Initial Price,Discount (%),Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity,Label
119.97,170,29,50.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,2,8,462,0
119.97,170,29,50.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,9,435,0
119.97,170,29,50.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,259,0
144.97,170,14,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,2,10,288,0
170.0,170,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,794,0
170.0,170,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,9,726,0
98.97,140,29,41.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,9,292,0
93.97,140,32,46.03,1,1,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,7,471,0
38.97,55,29,16.03,1,0,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,3,6,483,0
44.97,55,18,10.03,1,0,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,3,6,196,0
38.97,55,29,16.03,1,0,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,3,7,473,0
35.97,50,28,14.03,1,0,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,3,8,253,0
52.97,60,11,7.030000000000001,1,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6,2,6,219,0
178.97,210,14,31.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,3,6,242,0
124.97,210,40,85.03,1,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,3,8,474,0
139.97,210,33,70.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6,3,8,452,0
124.97,210,40,85.03,1,2,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,3,7,442,0
139.97,210,33,70.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,3,10,413,0
94.97,135,29,40.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,3,8,438,0
94.97,135,29,40.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,3,6,239,0
88.97,135,34,46.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,3,6,201,0
48.97,70,30,21.03,1,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,177,0
48.97,70,30,21.03,1,0,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,2,7,385,0
48.97,70,30,21.03,1,0,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,2,10,481,0
111.97,160,30,48.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,9,307,0
111.97,160,30,48.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,2,4,324,0
111.97,160,30,48.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,2,7,281,0
66.97,95,29,28.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,2,7,290,0
66.97,95,29,28.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,7,447,0
38.97,55,29,16.03,1,0,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,2,8,372,0
34.97,55,36,20.03,1,0,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,2,4,362,0
38.97,55,29,16.03,1,0,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,9,343,0
34.97,55,36,20.03,1,0,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,2,4,218,0
119.97,170,29,50.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,3,7,299,0
110.97,170,34,59.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,3,10,218,0
114.97,135,14,20.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,3,9,303,0
114.97,135,14,20.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,3,7,457,0
94.97,135,29,40.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,3,7,411,0
94.97,135,29,40.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,3,6,313,0
69.97,75,6,5.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,9,183,0
75.0,75,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,2,9,775,0
75.0,75,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,6,722,0
75.0,75,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,2,6,827,0
75.0,75,0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,2,9,806,0
75.0,75,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,2,6,537,0
75.0,75,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,2,8,595,0
75.0,75,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,2,9,905,0
78.97,130,39,51.03,1,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,3,8,367,0
120.97,160,24,39.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,2,10,363,0
105.97,150,29,44.03,1,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,373,0
91.97,140,34,48.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,153,0
105.97,150,29,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,2,4,382,0
150.0,150,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,3,76,0
25.97,40,35,14.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,8,297,0
25.97,40,35,14.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,9,451,0
25.97,40,35,14.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,6,202,0
25.97,40,35,14.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,6,467,0
25.97,40,35,14.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,8,361,0
28.97,40,27,11.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,7,448,0
90.97,120,24,29.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,2,10,168,0
90.97,120,24,29.03,1,1,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,2,5,429,0
120.0,120,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,2,6,607,0
120.0,120,0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,9,942,0
74.97,90,16,15.03,1,1,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,4,1,195,0
63.97,90,28,26.03,1,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5,4,1,269,0
90.0,90,0,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,6,740,0
90.0,90,0,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,4,9,464,0
119.97,140,14,20.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,2,4,310,0
118.97,140,15,21.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,4,10,405,0
98.97,140,29,41.03,1,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,4,7,293,0
140.0,140,0,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,8,960,0
140.0,140,0,0.0,0,2,2,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,4,6,751,0
48.97,70,30,21.03,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,5,8,221,0
48.97,70,30,21.03,1,0,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,5,4,180,0
91.97,130,29,38.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,5,3,460,0
98.97,140,29,41.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,5,9,468,0
112.97,150,24,37.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,3,2,400,0
74.97,135,44,60.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,7,318,0
75.97,125,39,49.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,7,251,0
81.97,125,34,43.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,8,391,0
127.97,150,14,22.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,3,5,221,0
75.97,125,39,49.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,2,4,392,0
136.97,160,14,23.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,6,193,0
104.97,160,34,55.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6,5,9,497,0
112.97,160,29,47.03,1,2,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,5,6,370,0
94.97,135,29,40.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,9,332,0
135.0,135,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,3,544,0
85.97,100,14,14.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,421,0
85.97,100,14,14.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,7,195,0
75.97,100,24,24.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,7,282,0
100.0,100,0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,6,720,0
61.97,95,34,33.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,371,0
66.97,95,29,28.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,2,10,337,0
95.0,95,0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,722,0
95.0,95,0,0.0,0,1,3,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,8,731,0
95.0,95,0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,6,665,0
95.0,95,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,9,779,0
71.97,130,44,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1,358,0
71.97,130,44,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,6,180,0
71.97,130,44,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,2,6,310,0
91.97,130,29,38.03,1,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,286,0
130.0,130,0,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,724,0
130.0,130,0,0.0,0,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,638,0
130.0,130,0,0.0,0,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,7,557,0
130.0,130,0,0.0,0,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,2,7,273,0
130.0,130,0,0.0,0,2,3,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,2,72,0
66.97,120,44,53.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,7,289,0
79.97,115,30,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,7,319,0
77.97,110,29,32.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,9,225,0
79.97,115,30,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2,2,405,0
105.97,210,49,104.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,463,0
25.97,40,35,14.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,9,267,0
25.97,40,35,14.03,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,7,301,0
97.97,130,24,32.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,8,217,0
90.97,120,24,29.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,9,400,0
91.97,130,29,38.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,9,205,0
91.97,130,29,38.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,8,364,0
78.97,130,39,51.03,1,1,4,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,9,463,0
154.97,220,29,65.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,2,9,238,0
111.97,140,20,28.03,1,2,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,6,4,422,0
140.0,140,0,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,6,6,955,0
140.0,140,0,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,6,7,832,0
84.97,120,29,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,5,1,488,0
96.97,120,19,23.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,5,9,416,0
84.97,120,29,35.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,5,6,320,0
120.0,120,0,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,5,3,967,0
120.0,120,0,0.0,0,2,3,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,5,8,273,0
120.0,120,0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,5,7,911,0
120.0,120,0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,5,9,537,0
120.97,160,24,39.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,2,6,391,0
112.97,160,29,47.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5,2,9,352,0
90.97,150,39,59.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,2,2,493,0
97.97,150,34,52.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,2,7,471,0
112.97,160,29,47.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,2,8,391,0
160.0,160,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,6,637,0
99.97,180,44,80.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,9,413,0
135.97,180,24,44.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,7,355,0
105.97,140,24,34.03,1,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,2,6,496,0
127.97,150,14,22.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,2,4,460,0
127.97,150,14,22.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5,2,8,302,0
127.97,150,14,22.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,6,373,0
112.97,150,24,37.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,9,165,0
91.97,130,29,38.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,9,484,0
91.97,130,29,38.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,9,294,0
91.97,130,29,38.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,155,0
91.97,130,29,38.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,9,377,0
130.0,130,0,0.0,0,2,2,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,2,10,295,0
130.0,130,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,2,9,20,0
111.97,170,34,58.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,3,6,443,0
97.97,130,24,32.03,1,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7,2,9,363,0
142.97,190,24,47.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,2,7,300,0
71.97,130,44,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,3,8,224,0
84.97,130,34,45.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,3,9,430,0
71.97,130,44,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,3,9,229,0
84.97,130,34,45.03,1,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,8,414,0
84.97,130,34,45.03,1,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,3,9,408,0
130.0,130,0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,3,6,602,0
130.0,130,0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,3,1,621,0
130.0,130,0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,3,4,45,0
65.97,100,34,34.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,7,185,0
66.97,110,39,43.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,7,335,0
120.97,160,24,39.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,2,4,345,0
126.97,180,29,53.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,2,1,472,0
126.97,180,29,53.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,2,4,349,0
180.0,180,0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,2,3,366,0
98.97,140,29,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,2,4,237,0
98.97,140,29,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,4,268,0
98.97,140,29,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,352,0
98.97,140,29,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,9,405,0
98.97,140,29,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,9,383,0
98.97,140,29,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,1,335,0
62.97,90,30,27.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5,2,5,438,0
110.97,200,44,89.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,7,292,0
100.97,200,49,99.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6,318,0
105.97,150,29,44.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,3,415,0
63.97,80,20,16.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,9,420,0
55.97,80,30,24.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,7,200,0
56.97,80,28,23.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,293,0
56.97,80,28,23.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,8,382,0
80.0,80,0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,1,7,71,0
80.0,80,0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2,9,586,0
80.0,80,0,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,1,8,879,0
80.0,80,0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,3,428,0
80.0,80,0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,2,4,912,0
101.97,145,29,43.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,4,4,397,0
